#,label,environment,wifi_band,number_of_users,user_1_location,user_2_location,user_3_location,user_4_location,user_5_location,user_6_location,user_1_activity,user_2_activity,user_3_activity,user_4_activity,user_5_activity,user_6_activity
9001,act_91_91,empty_room,5.0,1,a,,,,,,nothing,,,,,
9002,act_91_92,empty_room,5.0,1,a,,,,,,walk,,,,,
9003,act_91_93,empty_room,5.0,1,a,,,,,,rotation,,,,,
9004,act_91_94,empty_room,5.0,1,a,,,,,,jump,,,,,
9005,act_91_95,empty_room,5.0,1,a,,,,,,wave,,,,,
9006,act_91_96,empty_room,5.0,1,a,,,,,,lie_down,,,,,
9007,act_91_97,empty_room,5.0,1,a,,,,,,pick_up,,,,,
9008,act_91_98,empty_room,5.0,1,a,,,,,,sit_down,,,,,
9009,act_91_99,empty_room,5.0,1,a,,,,,,stand_up,,,,,
9010,act_92_1,empty_room,5.0,1,,b,,,,,,walk,,,,
9011,act_92_2,empty_room,5.0,1,,b,,,,,,rotation,,,,
9012,act_92_3,empty_room,5.0,1,,b,,,,,,jump,,,,
9013,act_92_4,empty_room,5.0,1,,b,,,,,,wave,,,,
9014,act_92_5,empty_room,5.0,1,,b,,,,,,lie_down,,,,
9015,act_92_6,empty_room,5.0,1,,b,,,,,,pick_up,,,,
9016,act_92_7,empty_room,5.0,1,,b,,,,,,sit_down,,,,
9017,act_92_8,empty_room,5.0,1,,b,,,,,,stand_up,,,,
9018,act_92_9,empty_room,5.0,1,,b,,,,,,nothing,,,,
9019,act_92_10,empty_room,5.0,1,,c,,,,,,walk,,,,
9020,act_92_11,empty_room,5.0,1,,c,,,,,,rotation,,,,
9021,act_92_12,empty_room,5.0,1,,c,,,,,,jump,,,,
9022,act_92_13,empty_room,5.0,1,,c,,,,,,wave,,,,
9023,act_92_14,empty_room,5.0,1,,c,,,,,,lie_down,,,,
9024,act_92_15,empty_room,5.0,1,,c,,,,,,pick_up,,,,
9025,act_92_16,empty_room,5.0,1,,c,,,,,,sit_down,,,,
9026,act_92_17,empty_room,5.0,1,,c,,,,,,stand_up,,,,
9027,act_92_18,empty_room,5.0,1,,c,,,,,,nothing,,,,
9028,act_92_19,empty_room,5.0,1,,d,,,,,,walk,,,,
9029,act_92_20,empty_room,5.0,1,,d,,,,,,rotation,,,,
9030,act_92_21,empty_room,5.0,1,,d,,,,,,jump,,,,
9031,act_92_22,empty_room,5.0,1,,d,,,,,,wave,,,,
9032,act_92_23,empty_room,5.0,1,,d,,,,,,lie_down,,,,
9033,act_92_24,empty_room,5.0,1,,d,,,,,,pick_up,,,,
9034,act_92_25,empty_room,5.0,1,,d,,,,,,sit_down,,,,
9035,act_92_26,empty_room,5.0,1,,d,,,,,,stand_up,,,,
9036,act_92_27,empty_room,5.0,1,,d,,,,,,nothing,,,,
9037,act_92_28,empty_room,5.0,1,,e,,,,,,walk,,,,
9038,act_92_29,empty_room,5.0,1,,e,,,,,,rotation,,,,
9039,act_92_30,empty_room,5.0,1,,e,,,,,,jump,,,,
9040,act_92_31,empty_room,5.0,1,,e,,,,,,wave,,,,
9041,act_92_32,empty_room,5.0,1,,e,,,,,,lie_down,,,,
9042,act_92_33,empty_room,5.0,1,,e,,,,,,pick_up,,,,
9043,act_92_34,empty_room,5.0,1,,e,,,,,,sit_down,,,,
9044,act_92_35,empty_room,5.0,1,,e,,,,,,stand_up,,,,
9045,act_92_36,empty_room,5.0,1,,e,,,,,,nothing,,,,
9046,act_92_37,empty_room,5.0,1,,a,,,,,,walk,,,,
9047,act_92_38,empty_room,5.0,1,,a,,,,,,rotation,,,,
9048,act_92_39,empty_room,5.0,1,,a,,,,,,jump,,,,
9049,act_92_40,empty_room,5.0,1,,a,,,,,,wave,,,,
9050,act_92_41,empty_room,5.0,1,,a,,,,,,lie_down,,,,
9051,act_92_42,empty_room,5.0,1,,a,,,,,,pick_up,,,,
9052,act_92_43,empty_room,5.0,1,,a,,,,,,sit_down,,,,
9053,act_92_44,empty_room,5.0,1,,a,,,,,,stand_up,,,,
9054,act_92_45,empty_room,5.0,1,,a,,,,,,nothing,,,,
9055,act_92_46,empty_room,5.0,1,,b,,,,,,nothing,,,,
9056,act_92_47,empty_room,5.0,1,,b,,,,,,walk,,,,
9057,act_92_48,empty_room,5.0,1,,b,,,,,,rotation,,,,
9058,act_92_49,empty_room,5.0,1,,b,,,,,,jump,,,,
9059,act_92_50,empty_room,5.0,1,,b,,,,,,wave,,,,
9060,act_92_51,empty_room,5.0,1,,b,,,,,,lie_down,,,,
9061,act_92_52,empty_room,5.0,1,,b,,,,,,pick_up,,,,
9062,act_92_53,empty_room,5.0,1,,b,,,,,,sit_down,,,,
9063,act_92_54,empty_room,5.0,1,,b,,,,,,stand_up,,,,
9064,act_92_55,empty_room,5.0,1,,c,,,,,,nothing,,,,
9065,act_92_56,empty_room,5.0,1,,c,,,,,,walk,,,,
9066,act_92_57,empty_room,5.0,1,,c,,,,,,rotation,,,,
9067,act_92_58,empty_room,5.0,1,,c,,,,,,jump,,,,
9068,act_92_59,empty_room,5.0,1,,c,,,,,,wave,,,,
9069,act_92_60,empty_room,5.0,1,,c,,,,,,lie_down,,,,
9070,act_92_61,empty_room,5.0,1,,c,,,,,,pick_up,,,,
9071,act_92_62,empty_room,5.0,1,,c,,,,,,sit_down,,,,
9072,act_92_63,empty_room,5.0,1,,c,,,,,,stand_up,,,,
9073,act_92_64,empty_room,5.0,1,,d,,,,,,nothing,,,,
9074,act_92_65,empty_room,5.0,1,,d,,,,,,walk,,,,
9075,act_92_66,empty_room,5.0,1,,d,,,,,,rotation,,,,
9076,act_92_67,empty_room,5.0,1,,d,,,,,,jump,,,,
9077,act_92_68,empty_room,5.0,1,,d,,,,,,wave,,,,
9078,act_92_69,empty_room,5.0,1,,d,,,,,,lie_down,,,,
9079,act_92_70,empty_room,5.0,1,,d,,,,,,pick_up,,,,
9080,act_92_71,empty_room,5.0,1,,d,,,,,,sit_down,,,,
9081,act_92_72,empty_room,5.0,1,,d,,,,,,stand_up,,,,
9082,act_92_73,empty_room,5.0,1,,e,,,,,,nothing,,,,
9083,act_92_74,empty_room,5.0,1,,e,,,,,,walk,,,,
9084,act_92_75,empty_room,5.0,1,,e,,,,,,rotation,,,,
9085,act_92_76,empty_room,5.0,1,,e,,,,,,jump,,,,
9086,act_92_77,empty_room,5.0,1,,e,,,,,,wave,,,,
9087,act_92_78,empty_room,5.0,1,,e,,,,,,lie_down,,,,
9088,act_92_79,empty_room,5.0,1,,e,,,,,,pick_up,,,,
9089,act_92_80,empty_room,5.0,1,,e,,,,,,sit_down,,,,
9090,act_92_81,empty_room,5.0,1,,e,,,,,,stand_up,,,,
9091,act_92_82,empty_room,5.0,1,,a,,,,,,nothing,,,,
9092,act_92_83,empty_room,5.0,1,,a,,,,,,walk,,,,
9093,act_92_84,empty_room,5.0,1,,a,,,,,,rotation,,,,
9094,act_92_85,empty_room,5.0,1,,a,,,,,,jump,,,,
9095,act_92_86,empty_room,5.0,1,,a,,,,,,wave,,,,
9096,act_92_87,empty_room,5.0,1,,a,,,,,,lie_down,,,,
9097,act_92_88,empty_room,5.0,1,,a,,,,,,pick_up,,,,
9098,act_92_89,empty_room,5.0,1,,a,,,,,,sit_down,,,,
9099,act_92_90,empty_room,5.0,1,,a,,,,,,stand_up,,,,
9100,act_92_91,empty_room,5.0,1,,b,,,,,,nothing,,,,
9101,act_92_92,empty_room,5.0,1,,b,,,,,,walk,,,,
9102,act_92_93,empty_room,5.0,1,,b,,,,,,rotation,,,,
9103,act_92_94,empty_room,5.0,1,,b,,,,,,jump,,,,
9104,act_92_95,empty_room,5.0,1,,b,,,,,,wave,,,,
9105,act_92_96,empty_room,5.0,1,,b,,,,,,lie_down,,,,
9106,act_92_97,empty_room,5.0,1,,b,,,,,,pick_up,,,,
9107,act_92_98,empty_room,5.0,1,,b,,,,,,sit_down,,,,
9108,act_92_99,empty_room,5.0,1,,b,,,,,,stand_up,,,,
9109,act_93_1,empty_room,5.0,1,,,c,,,,,,rotation,,,
9110,act_93_2,empty_room,5.0,1,,,c,,,,,,jump,,,
9111,act_93_3,empty_room,5.0,1,,,c,,,,,,wave,,,
9112,act_93_4,empty_room,5.0,1,,,c,,,,,,lie_down,,,
9113,act_93_5,empty_room,5.0,1,,,c,,,,,,pick_up,,,
9114,act_93_6,empty_room,5.0,1,,,c,,,,,,sit_down,,,
9115,act_93_7,empty_room,5.0,1,,,c,,,,,,stand_up,,,
9116,act_93_8,empty_room,5.0,1,,,c,,,,,,nothing,,,
9117,act_93_9,empty_room,5.0,1,,,c,,,,,,walk,,,
9118,act_93_10,empty_room,5.0,1,,,d,,,,,,rotation,,,
9119,act_93_11,empty_room,5.0,1,,,d,,,,,,jump,,,
9120,act_93_12,empty_room,5.0,1,,,d,,,,,,wave,,,
9121,act_93_13,empty_room,5.0,1,,,d,,,,,,lie_down,,,
9122,act_93_14,empty_room,5.0,1,,,d,,,,,,pick_up,,,
9123,act_93_15,empty_room,5.0,1,,,d,,,,,,sit_down,,,
9124,act_93_16,empty_room,5.0,1,,,d,,,,,,stand_up,,,
9125,act_93_17,empty_room,5.0,1,,,d,,,,,,nothing,,,
9126,act_93_18,empty_room,5.0,1,,,d,,,,,,walk,,,
9127,act_93_19,empty_room,5.0,1,,,e,,,,,,rotation,,,
9128,act_93_20,empty_room,5.0,1,,,e,,,,,,jump,,,
9129,act_93_21,empty_room,5.0,1,,,e,,,,,,wave,,,
9130,act_93_22,empty_room,5.0,1,,,e,,,,,,lie_down,,,
9131,act_93_23,empty_room,5.0,1,,,e,,,,,,pick_up,,,
9132,act_93_24,empty_room,5.0,1,,,e,,,,,,sit_down,,,
9133,act_93_25,empty_room,5.0,1,,,e,,,,,,stand_up,,,
9134,act_93_26,empty_room,5.0,1,,,e,,,,,,nothing,,,
9135,act_93_27,empty_room,5.0,1,,,e,,,,,,walk,,,
9136,act_93_28,empty_room,5.0,1,,,a,,,,,,rotation,,,
9137,act_93_29,empty_room,5.0,1,,,a,,,,,,jump,,,
9138,act_93_30,empty_room,5.0,1,,,a,,,,,,wave,,,
9139,act_93_31,empty_room,5.0,1,,,a,,,,,,lie_down,,,
9140,act_93_32,empty_room,5.0,1,,,a,,,,,,pick_up,,,
9141,act_93_33,empty_room,5.0,1,,,a,,,,,,sit_down,,,
9142,act_93_34,empty_room,5.0,1,,,a,,,,,,stand_up,,,
9143,act_93_35,empty_room,5.0,1,,,a,,,,,,nothing,,,
9144,act_93_36,empty_room,5.0,1,,,a,,,,,,walk,,,
9145,act_93_37,empty_room,5.0,1,,,b,,,,,,rotation,,,
9146,act_93_38,empty_room,5.0,1,,,b,,,,,,jump,,,
9147,act_93_39,empty_room,5.0,1,,,b,,,,,,wave,,,
9148,act_93_40,empty_room,5.0,1,,,b,,,,,,lie_down,,,
9149,act_93_41,empty_room,5.0,1,,,b,,,,,,pick_up,,,
9150,act_93_42,empty_room,5.0,1,,,b,,,,,,sit_down,,,
9151,act_93_43,empty_room,5.0,1,,,b,,,,,,stand_up,,,
9152,act_93_44,empty_room,5.0,1,,,b,,,,,,nothing,,,
9153,act_93_45,empty_room,5.0,1,,,b,,,,,,walk,,,
9154,act_93_46,empty_room,5.0,1,,,c,,,,,,walk,,,
9155,act_93_47,empty_room,5.0,1,,,c,,,,,,rotation,,,
9156,act_93_48,empty_room,5.0,1,,,c,,,,,,jump,,,
9157,act_93_49,empty_room,5.0,1,,,c,,,,,,wave,,,
9158,act_93_50,empty_room,5.0,1,,,c,,,,,,lie_down,,,
9159,act_93_51,empty_room,5.0,1,,,c,,,,,,pick_up,,,
9160,act_93_52,empty_room,5.0,1,,,c,,,,,,sit_down,,,
9161,act_93_53,empty_room,5.0,1,,,c,,,,,,stand_up,,,
9162,act_93_54,empty_room,5.0,1,,,c,,,,,,nothing,,,
9163,act_93_55,empty_room,5.0,1,,,d,,,,,,walk,,,
9164,act_93_56,empty_room,5.0,1,,,d,,,,,,rotation,,,
9165,act_93_57,empty_room,5.0,1,,,d,,,,,,jump,,,
9166,act_93_58,empty_room,5.0,1,,,d,,,,,,wave,,,
9167,act_93_59,empty_room,5.0,1,,,d,,,,,,lie_down,,,
9168,act_93_60,empty_room,5.0,1,,,d,,,,,,pick_up,,,
9169,act_93_61,empty_room,5.0,1,,,d,,,,,,sit_down,,,
9170,act_93_62,empty_room,5.0,1,,,d,,,,,,stand_up,,,
9171,act_93_63,empty_room,5.0,1,,,d,,,,,,nothing,,,
9172,act_93_64,empty_room,5.0,1,,,e,,,,,,nothing,,,
9173,act_93_65,empty_room,5.0,1,,,e,,,,,,walk,,,
9174,act_93_66,empty_room,5.0,1,,,e,,,,,,rotation,,,
9175,act_93_67,empty_room,5.0,1,,,e,,,,,,jump,,,
9176,act_93_68,empty_room,5.0,1,,,e,,,,,,wave,,,
9177,act_93_69,empty_room,5.0,1,,,e,,,,,,lie_down,,,
9178,act_93_70,empty_room,5.0,1,,,e,,,,,,pick_up,,,
9179,act_93_71,empty_room,5.0,1,,,e,,,,,,sit_down,,,
9180,act_93_72,empty_room,5.0,1,,,e,,,,,,stand_up,,,
9181,act_93_73,empty_room,5.0,1,,,a,,,,,,nothing,,,
9182,act_93_74,empty_room,5.0,1,,,a,,,,,,walk,,,
9183,act_93_75,empty_room,5.0,1,,,a,,,,,,rotation,,,
9184,act_93_76,empty_room,5.0,1,,,a,,,,,,jump,,,
9185,act_93_77,empty_room,5.0,1,,,a,,,,,,wave,,,
9186,act_93_78,empty_room,5.0,1,,,a,,,,,,lie_down,,,
9187,act_93_79,empty_room,5.0,1,,,a,,,,,,pick_up,,,
9188,act_93_80,empty_room,5.0,1,,,a,,,,,,sit_down,,,
9189,act_93_81,empty_room,5.0,1,,,a,,,,,,stand_up,,,
9190,act_93_82,empty_room,5.0,1,,,b,,,,,,nothing,,,
9191,act_93_83,empty_room,5.0,1,,,b,,,,,,walk,,,
9192,act_93_84,empty_room,5.0,1,,,b,,,,,,rotation,,,
9193,act_93_85,empty_room,5.0,1,,,b,,,,,,jump,,,
9194,act_93_86,empty_room,5.0,1,,,b,,,,,,wave,,,
9195,act_93_87,empty_room,5.0,1,,,b,,,,,,lie_down,,,
9196,act_93_88,empty_room,5.0,1,,,b,,,,,,pick_up,,,
9197,act_93_89,empty_room,5.0,1,,,b,,,,,,sit_down,,,
9198,act_93_90,empty_room,5.0,1,,,b,,,,,,stand_up,,,
9199,act_93_91,empty_room,5.0,1,,,c,,,,,,nothing,,,
9200,act_93_92,empty_room,5.0,1,,,c,,,,,,walk,,,
9201,act_93_93,empty_room,5.0,1,,,c,,,,,,rotation,,,
9202,act_93_94,empty_room,5.0,1,,,c,,,,,,jump,,,
9203,act_93_95,empty_room,5.0,1,,,c,,,,,,wave,,,
9204,act_93_96,empty_room,5.0,1,,,c,,,,,,lie_down,,,
9205,act_93_97,empty_room,5.0,1,,,c,,,,,,pick_up,,,
9206,act_93_98,empty_room,5.0,1,,,c,,,,,,sit_down,,,
9207,act_93_99,empty_room,5.0,1,,,c,,,,,,stand_up,,,
9208,act_94_1,empty_room,5.0,1,,,,d,,,,,,jump,,
9209,act_94_2,empty_room,5.0,1,,,,d,,,,,,wave,,
9210,act_94_3,empty_room,5.0,1,,,,d,,,,,,lie_down,,
9211,act_94_4,empty_room,5.0,1,,,,d,,,,,,pick_up,,
9212,act_94_5,empty_room,5.0,1,,,,d,,,,,,sit_down,,
9213,act_94_6,empty_room,5.0,1,,,,d,,,,,,stand_up,,
9214,act_94_7,empty_room,5.0,1,,,,d,,,,,,nothing,,
9215,act_94_8,empty_room,5.0,1,,,,d,,,,,,walk,,
9216,act_94_9,empty_room,5.0,1,,,,d,,,,,,rotation,,
9217,act_94_10,empty_room,5.0,1,,,,e,,,,,,jump,,
9218,act_94_11,empty_room,5.0,1,,,,e,,,,,,wave,,
9219,act_94_12,empty_room,5.0,1,,,,e,,,,,,lie_down,,
9220,act_94_13,empty_room,5.0,1,,,,e,,,,,,pick_up,,
9221,act_94_14,empty_room,5.0,1,,,,e,,,,,,sit_down,,
9222,act_94_15,empty_room,5.0,1,,,,e,,,,,,stand_up,,
9223,act_94_16,empty_room,5.0,1,,,,e,,,,,,nothing,,
9224,act_94_17,empty_room,5.0,1,,,,e,,,,,,walk,,
9225,act_94_18,empty_room,5.0,1,,,,e,,,,,,rotation,,
9226,act_94_19,empty_room,5.0,1,,,,a,,,,,,jump,,
9227,act_94_20,empty_room,5.0,1,,,,a,,,,,,wave,,
9228,act_94_21,empty_room,5.0,1,,,,a,,,,,,lie_down,,
9229,act_94_22,empty_room,5.0,1,,,,a,,,,,,pick_up,,
9230,act_94_23,empty_room,5.0,1,,,,a,,,,,,sit_down,,
9231,act_94_24,empty_room,5.0,1,,,,a,,,,,,stand_up,,
9232,act_94_25,empty_room,5.0,1,,,,a,,,,,,nothing,,
9233,act_94_26,empty_room,5.0,1,,,,a,,,,,,walk,,
9234,act_94_27,empty_room,5.0,1,,,,a,,,,,,rotation,,
9235,act_94_28,empty_room,5.0,1,,,,b,,,,,,jump,,
9236,act_94_29,empty_room,5.0,1,,,,b,,,,,,wave,,
9237,act_94_30,empty_room,5.0,1,,,,b,,,,,,lie_down,,
9238,act_94_31,empty_room,5.0,1,,,,b,,,,,,pick_up,,
9239,act_94_32,empty_room,5.0,1,,,,b,,,,,,sit_down,,
9240,act_94_33,empty_room,5.0,1,,,,b,,,,,,stand_up,,
9241,act_94_34,empty_room,5.0,1,,,,b,,,,,,nothing,,
9242,act_94_35,empty_room,5.0,1,,,,b,,,,,,walk,,
9243,act_94_36,empty_room,5.0,1,,,,b,,,,,,rotation,,
9244,act_94_37,empty_room,5.0,1,,,,c,,,,,,jump,,
9245,act_94_38,empty_room,5.0,1,,,,c,,,,,,wave,,
9246,act_94_39,empty_room,5.0,1,,,,c,,,,,,lie_down,,
9247,act_94_40,empty_room,5.0,1,,,,c,,,,,,pick_up,,
9248,act_94_41,empty_room,5.0,1,,,,c,,,,,,sit_down,,
9249,act_94_42,empty_room,5.0,1,,,,c,,,,,,stand_up,,
9250,act_94_43,empty_room,5.0,1,,,,c,,,,,,nothing,,
9251,act_94_44,empty_room,5.0,1,,,,c,,,,,,walk,,
9252,act_94_45,empty_room,5.0,1,,,,c,,,,,,rotation,,
9253,act_94_46,empty_room,5.0,1,,,,d,,,,,,walk,,
9254,act_94_47,empty_room,5.0,1,,,,d,,,,,,rotation,,
9255,act_94_48,empty_room,5.0,1,,,,d,,,,,,jump,,
9256,act_94_49,empty_room,5.0,1,,,,d,,,,,,wave,,
9257,act_94_50,empty_room,5.0,1,,,,d,,,,,,lie_down,,
9258,act_94_51,empty_room,5.0,1,,,,d,,,,,,pick_up,,
9259,act_94_52,empty_room,5.0,1,,,,d,,,,,,sit_down,,
9260,act_94_53,empty_room,5.0,1,,,,d,,,,,,stand_up,,
9261,act_94_54,empty_room,5.0,1,,,,d,,,,,,nothing,,
9262,act_94_55,empty_room,5.0,1,,,,e,,,,,,walk,,
9263,act_94_56,empty_room,5.0,1,,,,e,,,,,,rotation,,
9264,act_94_57,empty_room,5.0,1,,,,e,,,,,,jump,,
9265,act_94_58,empty_room,5.0,1,,,,e,,,,,,wave,,
9266,act_94_59,empty_room,5.0,1,,,,e,,,,,,lie_down,,
9267,act_94_60,empty_room,5.0,1,,,,e,,,,,,pick_up,,
9268,act_94_61,empty_room,5.0,1,,,,e,,,,,,sit_down,,
9269,act_94_62,empty_room,5.0,1,,,,e,,,,,,stand_up,,
9270,act_94_63,empty_room,5.0,1,,,,e,,,,,,nothing,,
9271,act_94_64,empty_room,5.0,1,,,,a,,,,,,walk,,
9272,act_94_65,empty_room,5.0,1,,,,a,,,,,,rotation,,
9273,act_94_66,empty_room,5.0,1,,,,a,,,,,,jump,,
9274,act_94_67,empty_room,5.0,1,,,,a,,,,,,wave,,
9275,act_94_68,empty_room,5.0,1,,,,a,,,,,,lie_down,,
9276,act_94_69,empty_room,5.0,1,,,,a,,,,,,pick_up,,
9277,act_94_70,empty_room,5.0,1,,,,a,,,,,,sit_down,,
9278,act_94_71,empty_room,5.0,1,,,,a,,,,,,stand_up,,
9279,act_94_72,empty_room,5.0,1,,,,a,,,,,,nothing,,
9280,act_94_73,empty_room,5.0,1,,,,b,,,,,,walk,,
9281,act_94_74,empty_room,5.0,1,,,,b,,,,,,rotation,,
9282,act_94_75,empty_room,5.0,1,,,,b,,,,,,jump,,
9283,act_94_76,empty_room,5.0,1,,,,b,,,,,,wave,,
9284,act_94_77,empty_room,5.0,1,,,,b,,,,,,lie_down,,
9285,act_94_78,empty_room,5.0,1,,,,b,,,,,,pick_up,,
9286,act_94_79,empty_room,5.0,1,,,,b,,,,,,sit_down,,
9287,act_94_80,empty_room,5.0,1,,,,b,,,,,,stand_up,,
9288,act_94_81,empty_room,5.0,1,,,,b,,,,,,nothing,,
9289,act_94_82,empty_room,5.0,1,,,,c,,,,,,nothing,,
9290,act_94_83,empty_room,5.0,1,,,,c,,,,,,walk,,
9291,act_94_84,empty_room,5.0,1,,,,c,,,,,,rotation,,
9292,act_94_85,empty_room,5.0,1,,,,c,,,,,,jump,,
9293,act_94_86,empty_room,5.0,1,,,,c,,,,,,wave,,
9294,act_94_87,empty_room,5.0,1,,,,c,,,,,,lie_down,,
9295,act_94_88,empty_room,5.0,1,,,,c,,,,,,pick_up,,
9296,act_94_89,empty_room,5.0,1,,,,c,,,,,,sit_down,,
9297,act_94_90,empty_room,5.0,1,,,,c,,,,,,stand_up,,
9298,act_94_91,empty_room,5.0,1,,,,d,,,,,,nothing,,
9299,act_94_92,empty_room,5.0,1,,,,d,,,,,,walk,,
9300,act_94_93,empty_room,5.0,1,,,,d,,,,,,rotation,,
9301,act_94_94,empty_room,5.0,1,,,,d,,,,,,jump,,
9302,act_94_95,empty_room,5.0,1,,,,d,,,,,,wave,,
9303,act_94_96,empty_room,5.0,1,,,,d,,,,,,lie_down,,
9304,act_94_97,empty_room,5.0,1,,,,d,,,,,,pick_up,,
9305,act_94_98,empty_room,5.0,1,,,,d,,,,,,sit_down,,
9306,act_94_99,empty_room,5.0,1,,,,d,,,,,,stand_up,,
9307,act_95_1,empty_room,5.0,1,,,,,e,,,,,,wave,
9308,act_95_2,empty_room,5.0,1,,,,,e,,,,,,lie_down,
9309,act_95_3,empty_room,5.0,1,,,,,e,,,,,,pick_up,
9310,act_95_4,empty_room,5.0,1,,,,,e,,,,,,sit_down,
9311,act_95_5,empty_room,5.0,1,,,,,e,,,,,,stand_up,
9312,act_95_6,empty_room,5.0,1,,,,,e,,,,,,nothing,
9313,act_95_7,empty_room,5.0,1,,,,,e,,,,,,walk,
9314,act_95_8,empty_room,5.0,1,,,,,e,,,,,,rotation,
9315,act_95_9,empty_room,5.0,1,,,,,e,,,,,,jump,
9316,act_95_10,empty_room,5.0,1,,,,,a,,,,,,wave,
9317,act_95_11,empty_room,5.0,1,,,,,a,,,,,,lie_down,
9318,act_95_12,empty_room,5.0,1,,,,,a,,,,,,pick_up,
9319,act_95_13,empty_room,5.0,1,,,,,a,,,,,,sit_down,
9320,act_95_14,empty_room,5.0,1,,,,,a,,,,,,stand_up,
9321,act_95_15,empty_room,5.0,1,,,,,a,,,,,,nothing,
9322,act_95_16,empty_room,5.0,1,,,,,a,,,,,,walk,
9323,act_95_17,empty_room,5.0,1,,,,,a,,,,,,rotation,
9324,act_95_18,empty_room,5.0,1,,,,,a,,,,,,jump,
9325,act_95_19,empty_room,5.0,1,,,,,b,,,,,,wave,
9326,act_95_20,empty_room,5.0,1,,,,,b,,,,,,lie_down,
9327,act_95_21,empty_room,5.0,1,,,,,b,,,,,,pick_up,
9328,act_95_22,empty_room,5.0,1,,,,,b,,,,,,sit_down,
9329,act_95_23,empty_room,5.0,1,,,,,b,,,,,,stand_up,
9330,act_95_24,empty_room,5.0,1,,,,,b,,,,,,nothing,
9331,act_95_25,empty_room,5.0,1,,,,,b,,,,,,walk,
9332,act_95_26,empty_room,5.0,1,,,,,b,,,,,,rotation,
9333,act_95_27,empty_room,5.0,1,,,,,b,,,,,,jump,
9334,act_95_28,empty_room,5.0,1,,,,,c,,,,,,wave,
9335,act_95_29,empty_room,5.0,1,,,,,c,,,,,,lie_down,
9336,act_95_30,empty_room,5.0,1,,,,,c,,,,,,pick_up,
9337,act_95_31,empty_room,5.0,1,,,,,c,,,,,,sit_down,
9338,act_95_32,empty_room,5.0,1,,,,,c,,,,,,stand_up,
9339,act_95_33,empty_room,5.0,1,,,,,c,,,,,,nothing,
9340,act_95_34,empty_room,5.0,1,,,,,c,,,,,,walk,
9341,act_95_35,empty_room,5.0,1,,,,,c,,,,,,rotation,
9342,act_95_36,empty_room,5.0,1,,,,,c,,,,,,jump,
9343,act_95_37,empty_room,5.0,1,,,,,d,,,,,,wave,
9344,act_95_38,empty_room,5.0,1,,,,,d,,,,,,lie_down,
9345,act_95_39,empty_room,5.0,1,,,,,d,,,,,,pick_up,
9346,act_95_40,empty_room,5.0,1,,,,,d,,,,,,sit_down,
9347,act_95_41,empty_room,5.0,1,,,,,d,,,,,,stand_up,
9348,act_95_42,empty_room,5.0,1,,,,,d,,,,,,nothing,
9349,act_95_43,empty_room,5.0,1,,,,,d,,,,,,walk,
9350,act_95_44,empty_room,5.0,1,,,,,d,,,,,,rotation,
9351,act_95_45,empty_room,5.0,1,,,,,d,,,,,,jump,
9352,act_95_46,empty_room,5.0,1,,,,,e,,,,,,rotation,
9353,act_95_47,empty_room,5.0,1,,,,,e,,,,,,jump,
9354,act_95_48,empty_room,5.0,1,,,,,e,,,,,,wave,
9355,act_95_49,empty_room,5.0,1,,,,,e,,,,,,lie_down,
9356,act_95_50,empty_room,5.0,1,,,,,e,,,,,,pick_up,
9357,act_95_51,empty_room,5.0,1,,,,,e,,,,,,sit_down,
9358,act_95_52,empty_room,5.0,1,,,,,e,,,,,,stand_up,
9359,act_95_53,empty_room,5.0,1,,,,,e,,,,,,nothing,
9360,act_95_54,empty_room,5.0,1,,,,,e,,,,,,walk,
9361,act_95_55,empty_room,5.0,1,,,,,a,,,,,,rotation,
9362,act_95_56,empty_room,5.0,1,,,,,a,,,,,,jump,
9363,act_95_57,empty_room,5.0,1,,,,,a,,,,,,wave,
9364,act_95_58,empty_room,5.0,1,,,,,a,,,,,,lie_down,
9365,act_95_59,empty_room,5.0,1,,,,,a,,,,,,pick_up,
9366,act_95_60,empty_room,5.0,1,,,,,a,,,,,,sit_down,
9367,act_95_61,empty_room,5.0,1,,,,,a,,,,,,stand_up,
9368,act_95_62,empty_room,5.0,1,,,,,a,,,,,,nothing,
9369,act_95_63,empty_room,5.0,1,,,,,a,,,,,,walk,
9370,act_95_64,empty_room,5.0,1,,,,,b,,,,,,walk,
9371,act_95_65,empty_room,5.0,1,,,,,b,,,,,,rotation,
9372,act_95_66,empty_room,5.0,1,,,,,b,,,,,,jump,
9373,act_95_67,empty_room,5.0,1,,,,,b,,,,,,wave,
9374,act_95_68,empty_room,5.0,1,,,,,b,,,,,,lie_down,
9375,act_95_69,empty_room,5.0,1,,,,,b,,,,,,pick_up,
9376,act_95_70,empty_room,5.0,1,,,,,b,,,,,,sit_down,
9377,act_95_71,empty_room,5.0,1,,,,,b,,,,,,stand_up,
9378,act_95_72,empty_room,5.0,1,,,,,b,,,,,,nothing,
9379,act_95_73,empty_room,5.0,1,,,,,c,,,,,,walk,
9380,act_95_74,empty_room,5.0,1,,,,,c,,,,,,rotation,
9381,act_95_75,empty_room,5.0,1,,,,,c,,,,,,jump,
9382,act_95_76,empty_room,5.0,1,,,,,c,,,,,,wave,
9383,act_95_77,empty_room,5.0,1,,,,,c,,,,,,lie_down,
9384,act_95_78,empty_room,5.0,1,,,,,c,,,,,,pick_up,
9385,act_95_79,empty_room,5.0,1,,,,,c,,,,,,sit_down,
